url_length,hostname_length,path_length,num_subdomains,num_dots,num_special_chars,num_digits,num_uppercase_chars,has_at_symbol,has_double_slash_redirect,has_dash_in_domain,is_ip_address,ip_category,has_encoded_chars,has_non_ascii_chars,url_entropy,hostname_entropy,digit_to_letter_ratio,domain_quality,tld_length,subdomain_entropy,subdomain_length,has_login_keyword,has_suspicious_words,has_brand_mismatch,file_type,is_file_download,is_script_file,is_shortened,num_fragments,num_query_params,num_directories,port,is_risky_port,protocol_mismatch,is_unknown_port,contains_hex_encoding,starts_with_https_but_contains_http,missing_hostname_flag,url,label,pattern
61,32,10,0,0,4,0,0,False,0,False,0,none,False,False,4.359450920645439,3.765319531114783,0.0,no_tld,0,0.0,0,0,0,0,script,0,1,0,0,0,2,-1,0,0,0,0,0,0,chrome-extension://gighmmpiobklfepjocnamgkkbiglidom/js/app.js,0,chrome_extension
65,32,14,0,0,4,0,0,False,0,False,0,none,False,False,4.482165752436844,3.765319531114783,0.0,no_tld,0,0.0,0,0,0,0,script,0,1,0,0,0,2,-1,0,0,0,0,0,0,chrome-extension://gighmmpiobklfepjocnamgkkbiglidom/lib/jquery.js,0,chrome_extension
66,32,15,0,0,4,0,0,False,0,False,0,none,False,False,4.40631633241217,3.765319531114783,0.0,no_tld,0,0.0,0,0,0,0,script,0,1,0,0,0,2,-1,0,0,0,0,0,0,chrome-extension://gighmmpiobklfepjocnamgkkbiglidom/dist/bundle.js,0,chrome_extension
62,32,11,0,0,3,0,0,False,0,False,0,none,False,False,4.385512746416207,3.8042292966721747,0.0,no_tld,0,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://cjpalhdlnbpafiamejdnhcphjbkeiagm/popup.html,0,chrome_extension
65,32,14,0,0,3,0,0,False,0,False,0,none,False,False,4.451396521667613,3.8042292966721747,0.0,no_tld,0,0.0,0,0,0,0,script,0,1,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://cjpalhdlnbpafiamejdnhcphjbkeiagm/background.js,0,chrome_extension
62,32,11,0,0,3,0,0,False,0,False,0,none,False,False,4.348569293908896,3.8042292966721747,0.0,no_tld,0,0.0,0,0,0,0,script,0,1,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://cjpalhdlnbpafiamejdnhcphjbkeiagm/content.js,0,chrome_extension
64,32,13,0,0,3,0,0,False,0,False,0,none,False,False,4.365572516654254,3.8042292966721747,0.0,no_tld,0,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://cjpalhdlnbpafiamejdnhcphjbkeiagm/options.html,0,chrome_extension
65,32,14,0,0,3,0,0,False,0,False,0,none,False,False,4.416158151583716,3.8042292966721747,0.0,no_tld,0,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://cjpalhdlnbpafiamejdnhcphjbkeiagm/devtools.html,0,chrome_extension
62,32,11,0,0,3,0,0,False,0,False,0,none,False,False,4.31938588399508,3.8042292966721747,0.0,no_tld,0,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://cjpalhdlnbpafiamejdnhcphjbkeiagm/panel.html,0,chrome_extension
64,32,13,0,0,3,0,0,False,0,False,0,none,False,False,4.374792680182112,3.8042292966721747,0.0,no_tld,0,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://cjpalhdlnbpafiamejdnhcphjbkeiagm/sidebar.html,0,chrome_extension
63,32,12,0,0,3,0,0,False,0,False,0,none,False,False,4.383981567230946,3.8042292966721747,0.0,no_tld,0,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://cjpalhdlnbpafiamejdnhcphjbkeiagm/newtab.html,0,chrome_extension
60,32,9,0,0,3,0,0,False,0,False,0,none,False,False,4.391993045782168,3.8042292966721747,0.0,no_tld,0,0.0,0,0,0,0,script,0,1,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://cjpalhdlnbpafiamejdnhcphjbkeiagm/popup.js,0,chrome_extension
61,32,10,0,0,3,0,0,False,0,False,0,none,False,False,4.340676379207297,3.8042292966721747,0.0,no_tld,0,0.0,0,0,0,0,script,0,1,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://cjpalhdlnbpafiamejdnhcphjbkeiagm/inject.js,0,chrome_extension
69,32,18,0,0,3,0,0,False,0,False,0,none,False,False,4.403470246752885,3.8042292966721747,0.0,no_tld,0,0.0,0,0,0,0,script,0,1,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://cjpalhdlnbpafiamejdnhcphjbkeiagm/content_script.js,0,chrome_extension
72,32,21,0,0,3,0,0,False,0,False,0,none,False,False,4.507108690152152,3.8042292966721747,0.0,no_tld,0,0.0,0,0,0,0,script,0,1,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://cjpalhdlnbpafiamejdnhcphjbkeiagm/background_script.js,0,chrome_extension
61,32,10,0,0,3,0,0,False,0,False,0,none,False,False,4.3955120835998605,3.8042292966721747,0.0,no_tld,0,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://cjpalhdlnbpafiamejdnhcphjbkeiagm/popup.css,0,chrome_extension
62,32,11,0,0,3,0,0,False,0,False,0,none,False,False,4.411474689552286,3.8042292966721747,0.0,no_tld,0,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://cjpalhdlnbpafiamejdnhcphjbkeiagm/styles.css,0,chrome_extension
65,32,14,0,0,3,0,0,False,0,False,0,none,False,False,4.354619690045254,3.8042292966721747,0.0,no_tld,0,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://cjpalhdlnbpafiamejdnhcphjbkeiagm/manifest.json,0,chrome_extension
60,32,9,0,0,3,0,0,False,0,False,0,none,False,False,4.337907837484892,3.8042292966721747,0.0,no_tld,0,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://cjpalhdlnbpafiamejdnhcphjbkeiagm/icon.png,0,chrome_extension
67,32,16,0,0,4,0,0,False,0,False,0,none,False,False,4.375665593947603,3.8042292966721747,0.0,no_tld,0,0.0,0,0,0,0,none,0,0,0,0,0,2,-1,0,0,0,0,0,0,chrome-extension://cjpalhdlnbpafiamejdnhcphjbkeiagm/assets/logo.png,0,chrome_extension
61,32,10,0,0,4,0,0,False,0,False,0,none,False,False,4.33306337188418,3.8042292966721747,0.0,no_tld,0,0.0,0,0,0,0,script,0,1,0,0,0,2,-1,0,0,0,0,0,0,chrome-extension://cjpalhdlnbpafiamejdnhcphjbkeiagm/js/app.js,0,chrome_extension
65,32,14,0,0,4,0,0,False,0,False,0,none,False,False,4.500923920881053,3.8042292966721747,0.0,no_tld,0,0.0,0,0,0,0,script,0,1,0,0,0,2,-1,0,0,0,0,0,0,chrome-extension://cjpalhdlnbpafiamejdnhcphjbkeiagm/lib/jquery.js,0,chrome_extension
66,32,15,0,0,4,0,0,False,0,False,0,none,False,False,4.413352596756263,3.8042292966721747,0.0,no_tld,0,0.0,0,0,0,0,script,0,1,0,0,0,2,-1,0,0,0,0,0,0,chrome-extension://cjpalhdlnbpafiamejdnhcphjbkeiagm/dist/bundle.js,0,chrome_extension
62,32,11,0,0,3,0,0,False,0,False,0,none,False,False,4.279220964710031,3.6792292966721747,0.0,no_tld,0,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://bmnlcjabgnpnenekpadlanbbkooimhnj/popup.html,0,chrome_extension
65,32,14,0,0,3,0,0,False,0,False,0,none,False,False,4.312634213842169,3.6792292966721747,0.0,no_tld,0,0.0,0,0,0,0,script,0,1,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://bmnlcjabgnpnenekpadlanbbkooimhnj/background.js,0,chrome_extension
62,32,11,0,0,3,0,0,False,0,False,0,none,False,False,4.198260480699485,3.6792292966721747,0.0,no_tld,0,0.0,0,0,0,0,script,0,1,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://bmnlcjabgnpnenekpadlanbbkooimhnj/content.js,0,chrome_extension
64,32,13,0,0,3,0,0,False,0,False,0,none,False,False,4.235422609267362,3.6792292966721747,0.0,no_tld,0,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://bmnlcjabgnpnenekpadlanbbkooimhnj/options.html,0,chrome_extension
65,32,14,0,0,3,0,0,False,0,False,0,none,False,False,4.29868935122372,3.6792292966721747,0.0,no_tld,0,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://bmnlcjabgnpnenekpadlanbbkooimhnj/devtools.html,0,chrome_extension
62,32,11,0,0,3,0,0,False,0,False,0,none,False,False,4.207361430970776,3.6792292966721747,0.0,no_tld,0,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://bmnlcjabgnpnenekpadlanbbkooimhnj/panel.html,0,chrome_extension
64,32,13,0,0,3,0,0,False,0,False,0,none,False,False,4.279078664259099,3.6792292966721747,0.0,no_tld,0,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://bmnlcjabgnpnenekpadlanbbkooimhnj/sidebar.html,0,chrome_extension
63,32,12,0,0,3,0,0,False,0,False,0,none,False,False,4.252386423493592,3.6792292966721747,0.0,no_tld,0,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://bmnlcjabgnpnenekpadlanbbkooimhnj/newtab.html,0,chrome_extension
60,32,9,0,0,3,0,0,False,0,False,0,none,False,False,4.276082738409113,3.6792292966721747,0.0,no_tld,0,0.0,0,0,0,0,script,0,1,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://bmnlcjabgnpnenekpadlanbbkooimhnj/popup.js,0,chrome_extension
61,32,10,0,0,3,0,0,False,0,False,0,none,False,False,4.228876066610016,3.6792292966721747,0.0,no_tld,0,0.0,0,0,0,0,script,0,1,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://bmnlcjabgnpnenekpadlanbbkooimhnj/inject.js,0,chrome_extension
69,32,18,0,0,3,0,0,False,0,False,0,none,False,False,4.287902588042203,3.6792292966721747,0.0,no_tld,0,0.0,0,0,0,0,script,0,1,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://bmnlcjabgnpnenekpadlanbbkooimhnj/content_script.js,0,chrome_extension
72,32,21,0,0,3,0,0,False,0,False,0,none,False,False,4.400517411808993,3.6792292966721747,0.0,no_tld,0,0.0,0,0,0,0,script,0,1,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://bmnlcjabgnpnenekpadlanbbkooimhnj/background_script.js,0,chrome_extension
61,32,10,0,0,3,0,0,False,0,False,0,none,False,False,4.2815019452001355,3.6792292966721747,0.0,no_tld,0,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://bmnlcjabgnpnenekpadlanbbkooimhnj/popup.css,0,chrome_extension
62,32,11,0,0,3,0,0,False,0,False,0,none,False,False,4.294618036361373,3.6792292966721747,0.0,no_tld,0,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://bmnlcjabgnpnenekpadlanbbkooimhnj/styles.css,0,chrome_extension
65,32,14,0,0,3,0,0,False,0,False,0,none,False,False,4.247625560162436,3.6792292966721747,0.0,no_tld,0,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://bmnlcjabgnpnenekpadlanbbkooimhnj/manifest.json,0,chrome_extension
60,32,9,0,0,3,0,0,False,0,False,0,none,False,False,4.190759147096385,3.6792292966721747,0.0,no_tld,0,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://bmnlcjabgnpnenekpadlanbbkooimhnj/icon.png,0,chrome_extension
67,32,16,0,0,4,0,0,False,0,False,0,none,False,False,4.236709712393764,3.6792292966721747,0.0,no_tld,0,0.0,0,0,0,0,none,0,0,0,0,0,2,-1,0,0,0,0,0,0,chrome-extension://bmnlcjabgnpnenekpadlanbbkooimhnj/assets/logo.png,0,chrome_extension
61,32,10,0,0,4,0,0,False,0,False,0,none,False,False,4.240255116599546,3.6792292966721747,0.0,no_tld,0,0.0,0,0,0,0,script,0,1,0,0,0,2,-1,0,0,0,0,0,0,chrome-extension://bmnlcjabgnpnenekpadlanbbkooimhnj/js/app.js,0,chrome_extension
65,32,14,0,0,4,0,0,False,0,False,0,none,False,False,4.389460651683568,3.6792292966721747,0.0,no_tld,0,0.0,0,0,0,0,script,0,1,0,0,0,2,-1,0,0,0,0,0,0,chrome-extension://bmnlcjabgnpnenekpadlanbbkooimhnj/lib/jquery.js,0,chrome_extension
66,32,15,0,0,4,0,0,False,0,False,0,none,False,False,4.302985740466198,3.6792292966721747,0.0,no_tld,0,0.0,0,0,0,0,script,0,1,0,0,0,2,-1,0,0,0,0,0,0,chrome-extension://bmnlcjabgnpnenekpadlanbbkooimhnj/dist/bundle.js,0,chrome_extension
62,32,11,0,0,3,0,0,False,0,False,0,none,False,False,4.242019247186534,3.640319531114783,0.0,no_tld,0,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://hdokiejnpimakedhajhdlcegeplioahd/popup.html,0,chrome_extension
65,32,14,0,0,3,0,0,False,0,False,0,none,False,False,4.337753107084339,3.640319531114783,0.0,no_tld,0,0.0,0,0,0,0,script,0,1,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://hdokiejnpimakedhajhdlcegeplioahd/background.js,0,chrome_extension
62,32,11,0,0,3,0,0,False,0,False,0,none,False,False,4.202529230804169,3.640319531114783,0.0,no_tld,0,0.0,0,0,0,0,script,0,1,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://hdokiejnpimakedhajhdlcegeplioahd/content.js,0,chrome_extension
64,32,13,0,0,3,0,0,False,0,False,0,none,False,False,4.2060937507738325,3.640319531114783,0.0,no_tld,0,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://hdokiejnpimakedhajhdlcegeplioahd/options.html,0,chrome_extension
65,32,14,0,0,3,0,0,False,0,False,0,none,False,False,4.231542766968331,3.640319531114783,0.0,no_tld,0,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://hdokiejnpimakedhajhdlcegeplioahd/devtools.html,0,chrome_extension
62,32,11,0,0,3,0,0,False,0,False,0,none,False,False,4.183640866664015,3.640319531114783,0.0,no_tld,0,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://hdokiejnpimakedhajhdlcegeplioahd/panel.html,0,chrome_extension
64,32,13,0,0,3,0,0,False,0,False,0,none,False,False,4.253928031846025,3.640319531114783,0.0,no_tld,0,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://hdokiejnpimakedhajhdlcegeplioahd/sidebar.html,0,chrome_extension
63,32,12,0,0,3,0,0,False,0,False,0,none,False,False,4.2863382566272055,3.640319531114783,0.0,no_tld,0,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://hdokiejnpimakedhajhdlcegeplioahd/newtab.html,0,chrome_extension
60,32,9,0,0,3,0,0,False,0,False,0,none,False,False,4.2485579975023935,3.640319531114783,0.0,no_tld,0,0.0,0,0,0,0,script,0,1,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://hdokiejnpimakedhajhdlcegeplioahd/popup.js,0,chrome_extension
61,32,10,0,0,3,0,0,False,0,False,0,none,False,False,4.201492362884787,3.640319531114783,0.0,no_tld,0,0.0,0,0,0,0,script,0,1,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://hdokiejnpimakedhajhdlcegeplioahd/inject.js,0,chrome_extension
69,32,18,0,0,3,0,0,False,0,False,0,none,False,False,4.2793505523062185,3.640319531114783,0.0,no_tld,0,0.0,0,0,0,0,script,0,1,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://hdokiejnpimakedhajhdlcegeplioahd/content_script.js,0,chrome_extension
72,32,21,0,0,3,0,0,False,0,False,0,none,False,False,4.411322621371045,3.640319531114783,0.0,no_tld,0,0.0,0,0,0,0,script,0,1,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://hdokiejnpimakedhajhdlcegeplioahd/background_script.js,0,chrome_extension
61,32,10,0,0,3,0,0,False,0,False,0,none,False,False,4.254428429554181,3.640319531114783,0.0,no_tld,0,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://hdokiejnpimakedhajhdlcegeplioahd/popup.css,0,chrome_extension
62,32,11,0,0,3,0,0,False,0,False,0,none,False,False,4.260749238456375,3.640319531114783,0.0,no_tld,0,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://hdokiejnpimakedhajhdlcegeplioahd/styles.css,0,chrome_extension
65,32,14,0,0,3,0,0,False,0,False,0,none,False,False,4.246089168314591,3.640319531114783,0.0,no_tld,0,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://hdokiejnpimakedhajhdlcegeplioahd/manifest.json,0,chrome_extension
60,32,9,0,0,3,0,0,False,0,False,0,none,False,False,4.188397322928446,3.640319531114783,0.0,no_tld,0,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://hdokiejnpimakedhajhdlcegeplioahd/icon.png,0,chrome_extension
67,32,16,0,0,4,0,0,False,0,False,0,none,False,False,4.224535787692785,3.640319531114783,0.0,no_tld,0,0.0,0,0,0,0,none,0,0,0,0,0,2,-1,0,0,0,0,0,0,chrome-extension://hdokiejnpimakedhajhdlcegeplioahd/assets/logo.png,0,chrome_extension
61,32,10,0,0,4,0,0,False,0,False,0,none,False,False,4.213181600953591,3.640319531114783,0.0,no_tld,0,0.0,0,0,0,0,script,0,1,0,0,0,2,-1,0,0,0,0,0,0,chrome-extension://hdokiejnpimakedhajhdlcegeplioahd/js/app.js,0,chrome_extension
65,32,14,0,0,4,0,0,False,0,False,0,none,False,False,4.399537913715162,3.640319531114783,0.0,no_tld,0,0.0,0,0,0,0,script,0,1,0,0,0,2,-1,0,0,0,0,0,0,chrome-extension://hdokiejnpimakedhajhdlcegeplioahd/lib/jquery.js,0,chrome_extension
66,32,15,0,0,4,0,0,False,0,False,0,none,False,False,4.2906273623606594,3.640319531114783,0.0,no_tld,0,0.0,0,0,0,0,script,0,1,0,0,0,2,-1,0,0,0,0,0,0,chrome-extension://hdokiejnpimakedhajhdlcegeplioahd/dist/bundle.js,0,chrome_extension
62,32,11,0,0,3,0,0,False,0,False,0,none,False,False,4.298628521449872,3.5664280318460246,0.0,no_tld,0,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://nngceckbapebfimnlniiiahkandclblb/popup.html,0,chrome_extension
65,32,14,0,0,3,0,0,False,0,False,0,none,False,False,4.338396860622284,3.5664280318460246,0.0,no_tld,0,0.0,0,0,0,0,script,0,1,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://nngceckbapebfimnlniiiahkandclblb/background.js,0,chrome_extension
62,32,11,0,0,3,0,0,False,0,False,0,none,False,False,4.227860528499799,3.5664280318460246,0.0,no_tld,0,0.0,0,0,0,0,script,0,1,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://nngceckbapebfimnlniiiahkandclblb/content.js,0,chrome_extension
64,32,13,0,0,3,0,0,False,0,False,0,none,False,False,4.236033547037795,3.5664280318460246,0.0,no_tld,0,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://nngceckbapebfimnlniiiahkandclblb/options.html,0,chrome_extension
65,32,14,0,0,3,0,0,False,0,False,0,none,False,False,4.296906614283515,3.5664280318460246,0.0,no_tld,0,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://nngceckbapebfimnlniiiahkandclblb/devtools.html,0,chrome_extension
62,32,11,0,0,3,0,0,False,0,False,0,none,False,False,4.196233109424117,3.5664280318460246,0.0,no_tld,0,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://nngceckbapebfimnlniiiahkandclblb/panel.html,0,chrome_extension
64,32,13,0,0,3,0,0,False,0,False,0,none,False,False,4.241479102437745,3.5664280318460246,0.0,no_tld,0,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://nngceckbapebfimnlniiiahkandclblb/sidebar.html,0,chrome_extension
63,32,12,0,0,3,0,0,False,0,False,0,none,False,False,4.235238559026037,3.5664280318460246,0.0,no_tld,0,0.0,0,0,0,0,none,0,0,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://nngceckbapebfimnlniiiahkandclblb/newtab.html,0,chrome_extension
60,32,9,0,0,3,0,0,False,0,False,0,none,False,False,4.342052005409673,3.5664280318460246,0.0,no_tld,0,0.0,0,0,0,0,script,0,1,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://nngceckbapebfimnlniiiahkandclblb/popup.js,0,chrome_extension
61,32,10,0,0,3,0,0,False,0,False,0,none,False,False,4.243952862323852,3.5664280318460246,0.0,no_tld,0,0.0,0,0,0,0,script,0,1,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://nngceckbapebfimnlniiiahkandclblb/inject.js,0,chrome_extension
69,32,18,0,0,3,0,0,False,0,False,0,none,False,False,4.299349275085721,3.5664280318460246,0.0,no_tld,0,0.0,0,0,0,0,script,0,1,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://nngceckbapebfimnlniiiahkandclblb/content_script.js,0,chrome_extension
72,32,21,0,0,3,0,0,False,0,False,0,none,False,False,4.409256168518586,3.5664280318460246,0.0,no_tld,0,0.0,0,0,0,0,script,0,1,0,0,0,1,-1,0,0,0,0,0,0,chrome-extension://nngceckbapebfimnlniiiahkandclblb/background_script.js,0,chrome_extension
